edu_code,current_year,class_10,class_12,cgpa,income,gender_code,category_code,is_obc_ncl,is_ews,state_code,has_income_cert,has_cat_cert,has_dom_cert,has_disability,disability_pct,is_minority,is_first_grad,is_single_girl,is_orphan,is_single_parent,is_ward_defense,is_farmer,sch_type_code,sch_max_income,sch_min_cgpa,sch_min_marks,sch_target_cat_code,sch_target_gender_code,sch_state_code,is_eligible,match_tier
4,2,51.774564010016604,93.72178172080224,5.18920606761718,132609.63913844788,1,2,1,0,7,1,1,1,0,0.0,1,0,0,0,0,0,0,1,600000.0,6.0,75.0,2,0,0,0,0
5,3,61.28561901634579,55.85750508658094,5.109260537525857,131767.4163771726,2,2,1,0,2,0,1,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,7.5,50.0,3,0,0,0,0
4,4,65.61211712504817,67.29692484759175,6.9524221813353035,686834.2432906589,2,2,1,0,16,1,0,1,1,76.13323414781695,0,1,0,0,0,0,0,2,9999999.0,6.0,80.0,4,0,16,0,0
5,1,62.49662616301754,59.310092397291726,8.92090327159615,204822.85409458858,3,3,0,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,6.0,60.0,0,0,1,0,0
5,2,97.88792902793651,92.00707731484685,5.893384794094126,128051.85683014919,2,3,0,0,23,0,1,1,0,0.0,0,0,0,0,0,1,0,1,450000.0,0.0,70.0,0,0,0,1,3
4,2,93.20313817379068,72.34259763250859,7.011280528466022,135321.1439937817,1,3,0,0,9,1,1,1,0,0.0,1,0,0,0,0,0,0,2,150000.0,6.0,50.0,0,0,9,1,2
4,1,68.68457972738287,74.03731651951279,5.8968497504419455,421553.9105740827,2,2,1,0,3,1,1,0,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,70.0,2,0,3,0,0
5,2,53.80883161169492,56.52975305323287,5.708349701816822,175737.8593754188,3,1,0,0,10,1,0,1,0,0.0,1,0,0,0,0,0,0,2,150000.0,8.0,60.0,0,0,10,0,0
4,1,97.68161693555473,50.963663263529064,6.333401838570463,414083.3577909886,2,3,0,0,1,1,1,1,0,0.0,0,1,0,1,0,1,0,3,800000.0,0.0,60.0,4,0,1,0,0
4,4,94.91768524751873,77.94790141533466,8.712841774103968,1238178.105866571,2,1,0,0,8,0,0,1,0,0.0,0,1,0,0,1,0,1,3,250000.0,0.0,75.0,0,0,0,0,0
5,1,59.00925163120564,80.8265917103883,6.848522109560762,710776.8132663923,2,1,0,0,12,0,0,1,0,0.0,1,0,0,0,0,0,0,3,800000.0,6.0,80.0,0,2,0,1,2
4,2,62.947005606504334,56.902906183350524,6.338343808689375,408686.56918948295,2,2,1,0,2,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,6.0,60.0,0,0,0,0,0
4,2,96.742022062985,52.54050821458505,6.912750651303339,693699.3859350958,2,2,1,0,15,1,0,1,0,0.0,0,0,1,0,1,0,0,1,600000.0,7.0,50.0,0,0,0,0,0
5,2,84.58572893791244,64.09256644847663,5.125309484021218,196120.05127913805,1,2,1,0,4,1,1,1,0,0.0,0,0,0,0,0,0,0,3,9999999.0,0.0,50.0,0,0,4,1,2
4,3,52.47364569776413,75.63435957552679,6.729781504250152,177295.97147055782,1,2,1,0,4,1,1,1,0,0.0,0,1,0,0,0,0,1,1,450000.0,8.0,0.0,0,0,0,0,0
4,4,50.778363424419055,48.087807714413835,5.21508296577897,390569.1136187132,2,2,0,0,6,1,1,1,0,0.0,0,0,0,0,0,0,1,1,9999999.0,7.0,50.0,0,0,6,0,0
4,1,77.28235196241755,91.0284240941987,7.615841806871829,113375.96876086202,2,2,1,0,1,1,1,1,0,0.0,0,0,1,0,0,0,0,1,150000.0,7.0,60.0,4,0,0,0,0
5,2,79.22673005009916,94.53960484456405,6.345435139318666,675933.3582897322,2,2,1,0,12,1,1,1,0,0.0,0,1,0,0,0,0,0,2,9999999.0,6.0,50.0,0,2,12,1,3
4,1,78.02195447034896,56.346469854071906,6.624020570082496,2002982.9825785253,1,3,0,0,22,0,1,1,0,0.0,0,0,0,0,0,0,0,3,150000.0,7.5,50.0,3,0,0,0,0
4,1,67.38711140841181,51.908775978566766,8.349524341453112,176445.0029211817,2,3,0,0,14,1,0,1,0,0.0,1,1,0,0,0,0,1,1,450000.0,6.0,50.0,2,0,0,0,0
4,1,96.54091447911742,91.06711524530084,5.961502049378158,393106.71500938636,2,2,1,0,13,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.5,70.0,0,0,13,0,0
2,4,64.15982832822085,80.06905975552537,0.0,2039218.9852770038,1,3,0,0,23,0,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.5,0.0,1,0,23,0,0
4,4,83.7326897811781,65.08641970144298,6.254625933528612,149868.56121396465,1,1,0,0,1,1,0,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,0.0,60.0,2,0,0,0,0
4,1,72.50079778915521,52.62003530792036,5.466588871982783,1220632.2145074275,2,2,0,0,23,0,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,7.0,50.0,0,0,23,0,0
3,4,95.79861707804093,50.22661252586728,0.0,424106.9782335144,1,1,0,0,13,1,0,1,0,0.0,0,0,0,0,0,0,1,1,800000.0,8.5,80.0,4,0,13,0,0
4,1,92.3016062669787,84.38768951470973,9.28968348648636,711207.0006019745,2,3,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,6.0,50.0,4,2,0,0,0
4,1,82.73823123782458,84.07543371993759,5.877641349089206,121971.81607621812,1,1,0,0,19,0,0,1,0,0.0,0,0,0,0,0,0,1,3,800000.0,7.0,70.0,0,2,0,0,0
3,3,50.190645720238656,61.30595519059692,0.0,376605.7965902683,1,2,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,0.0,0,0,1,0,0
5,4,93.08605986226293,82.04112537007184,9.609300532525001,134612.98555181205,2,5,0,1,12,1,1,1,0,0.0,0,0,1,0,0,0,0,2,450000.0,7.0,50.0,0,2,12,1,3
5,1,95.69038132588275,72.78280541780641,8.613153545227188,1197269.1558681608,1,5,0,0,17,0,1,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,0.0,70.0,0,0,17,0,0
3,1,87.26529830698558,90.20114184753191,0.0,128614.45507388355,1,4,0,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,3,800000.0,0.0,50.0,0,2,0,0,0
4,1,70.2959292510298,86.44856857338345,9.669460889779234,172149.1958744437,3,2,1,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.5,50.0,2,0,0,1,3
4,1,84.74914920287614,80.56760225183052,8.51756495275856,719880.2571015925,2,5,0,1,14,1,1,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.5,60.0,0,0,0,0,0
2,2,79.78032151630677,90.19149439896887,0.0,249095.63798005064,1,2,1,0,12,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,60.0,0,2,0,0,0
5,4,88.44462241327145,86.72141879917541,5.980538612958675,176789.1666371394,2,2,1,0,11,1,1,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,0.0,0.0,2,0,0,1,3
3,2,94.11895362271615,46.81921935706062,0.0,115468.4701606631,1,2,1,0,16,1,1,1,0,0.0,0,1,0,0,0,0,0,3,800000.0,6.0,70.0,2,2,0,0,0
5,2,87.94192075819947,67.26180229882303,6.537993279098618,122577.28737024782,1,1,0,0,7,1,0,0,0,0.0,0,0,0,0,1,0,0,1,800000.0,8.5,0.0,4,0,0,0,0
5,2,79.88580432806145,87.78348980951881,7.199592458110192,443442.5305765243,2,3,0,0,6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,6.0,60.0,2,0,0,0,0
4,2,85.24522113176874,69.55568366437168,5.84124954547417,393724.1579246627,2,3,0,0,21,1,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,7.5,75.0,0,0,0,0,0
4,1,94.75025948970726,53.111856834385996,7.360911270962176,78027.30672613734,1,1,0,0,8,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.5,60.0,0,0,0,0,0
4,1,79.14029294443236,81.76274663699314,6.532198312140914,685110.183294509,2,1,0,0,21,1,0,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,0.0,60.0,0,0,0,0,0
3,1,58.300844999020725,85.03242863080828,0.0,2044132.6836392037,1,1,0,0,10,0,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.0,60.0,3,0,10,0,0
4,3,93.05843745595476,67.21774910233268,5.906223634803654,173175.01916108356,2,2,1,0,5,1,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,6.0,80.0,0,0,0,0,0
4,1,60.714165371168235,62.8146748961084,7.84502993559507,404118.90066400904,2,2,1,0,6,1,0,1,0,0.0,0,0,0,0,0,1,0,2,250000.0,0.0,60.0,4,0,6,0,0
4,4,87.65288464893172,62.35197626605432,9.530766720545042,211464.77498103434,1,2,1,0,9,1,1,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,0.0,50.0,0,0,9,0,0
5,4,88.9361505906743,97.93284039693043,5.96498115205648,724615.7390385667,1,2,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,8.0,50.0,0,0,1,0,0
3,1,73.32891097293685,52.112214692958716,0.0,730316.8313940425,1,5,0,1,17,0,1,1,0,0.0,0,1,0,0,0,1,0,2,9999999.0,7.5,50.0,3,0,17,0,0
4,2,56.64237225895852,76.64156615412172,7.881023291203576,240648.53251658787,2,2,1,0,8,0,1,1,0,0.0,1,1,0,0,0,0,0,1,800000.0,0.0,70.0,0,0,0,1,3
4,3,74.70313750184923,65.93401917246689,6.311910461921064,149337.3110438065,1,1,0,0,14,1,0,1,0,0.0,0,0,0,1,0,0,0,1,250000.0,0.0,50.0,3,0,14,0,0
5,3,53.02396858204619,69.53876093689303,7.286267187629983,222434.50333771363,2,1,0,0,12,1,0,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,8.0,60.0,0,0,0,0,0
4,3,64.50883812559647,73.86443468474849,7.007561164064797,132233.2235443219,1,3,0,0,21,1,1,1,0,0.0,1,1,0,0,0,0,1,1,250000.0,6.0,50.0,4,0,21,0,0
4,3,95.77473847906535,88.2702698448339,6.334446454385186,98552.00293783584,1,2,1,0,4,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,6.0,60.0,1,0,0,0,0
5,1,60.00211790288217,96.7299534580343,5.149775430049489,690313.7904419621,2,1,0,0,20,1,0,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,0.0,50.0,0,0,0,0,0
4,3,79.0300624405088,67.11865588721922,8.906568730213941,216589.77549886802,1,2,1,0,8,1,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,50.0,0,0,8,0,0
4,3,55.47177356296195,84.24308052623627,8.763403209689876,77939.51444678834,1,2,0,0,23,1,1,0,0,0.0,1,0,0,0,0,0,0,1,250000.0,0.0,50.0,0,0,0,1,3
4,1,74.3844533025148,71.8007469058928,6.805836702793117,100669.65648710585,2,3,0,0,17,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,70.0,0,0,0,1,2
5,3,81.09699367923533,75.83013165993708,5.865412241443349,1241470.6188060779,1,4,0,0,10,0,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,8.0,50.0,3,0,10,0,0
4,4,88.81835127565016,57.587153031176044,5.6886437115314825,104872.27253991547,1,1,0,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.0,50.0,0,0,0,0,0
5,3,67.66353432003163,91.7935693350536,7.173285028336555,371889.08736552874,2,2,1,0,21,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,70.0,0,0,0,0,0
4,4,84.89317771965341,91.18458345279541,8.605522411057123,389582.91071396763,2,3,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,6.0,60.0,2,0,0,0,0
4,4,94.78536903174421,87.59826355885643,6.854772908079475,212637.92865342143,1,2,0,0,1,1,1,1,0,0.0,0,1,0,0,1,0,0,2,600000.0,0.0,75.0,4,0,1,0,0
3,2,90.03373882323612,69.41007341293069,0.0,193985.19172370105,1,2,0,0,12,1,1,1,0,0.0,0,0,0,0,0,0,1,1,800000.0,6.0,50.0,0,2,0,0,0
2,1,64.72236772918652,67.48238249062268,0.0,187778.27291533246,2,5,0,1,3,1,0,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,7.5,60.0,4,0,3,0,0
4,2,93.34995444044017,76.45794769288753,9.538934558793578,249438.38742423715,2,5,0,1,14,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,50.0,3,0,0,0,0
3,3,60.508211583265705,54.75487095673361,0.0,230260.61423156556,2,5,0,1,19,1,1,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,6.0,75.0,0,0,19,0,0
2,1,97.10451320120399,92.7404178735263,0.0,748848.7716401406,2,2,0,0,2,1,1,1,0,0.0,1,0,1,0,0,0,0,3,150000.0,6.0,60.0,3,0,0,0,0
3,1,61.20756861842824,53.030510843636876,0.0,182984.05363016014,2,3,0,0,21,1,0,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,0.0,60.0,2,0,0,0,0
4,4,53.64413191313698,93.22294800050804,5.724195922595464,388776.82507551485,1,3,0,0,3,1,1,0,0,0.0,0,0,0,0,0,0,1,2,250000.0,0.0,50.0,3,0,3,0,0
4,3,76.93691271399109,46.39495406233322,9.73988707333777,437225.47331238806,1,3,0,0,13,1,0,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,7.0,0.0,0,2,13,0,0
5,4,91.62381752284139,57.628465171606024,5.254533360912094,428112.7290933236,1,1,0,0,3,0,0,1,0,0.0,0,0,0,0,0,0,1,2,600000.0,6.0,70.0,3,0,3,0,0
4,1,70.91087815998125,48.250698172013706,8.48812434310085,173137.38186747677,2,1,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,50.0,0,2,0,0,0
5,4,89.14117160842017,59.35719176248323,8.781279673722434,103508.98407503575,2,3,0,0,16,1,1,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,7.0,80.0,0,0,16,0,0
5,2,59.23889853045258,88.92398273563143,7.891114963928889,697841.2137251943,1,3,0,0,8,1,1,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,6.0,80.0,0,0,0,0,0
4,3,76.82441514198459,70.76889060197597,9.225484282211829,711282.5154651115,1,1,0,0,2,1,0,0,0,0.0,1,0,0,0,0,0,0,1,250000.0,7.0,70.0,0,0,0,0,0
4,3,62.41048143824102,79.6319012371176,9.228703968307592,98462.60084530945,2,5,0,1,6,1,1,0,0,0.0,0,1,0,0,1,0,0,2,250000.0,8.5,70.0,0,0,6,1,3
5,3,59.56198221230487,71.16048456560631,5.956805431642065,433419.1036632051,1,2,0,0,10,0,0,1,0,0.0,1,0,0,0,0,0,1,1,450000.0,6.0,75.0,2,2,10,0,0
3,2,97.23028148975786,80.18125395368969,0.0,220124.10465525306,3,3,0,0,8,1,1,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,6.0,0.0,0,0,0,1,2
4,2,58.01680388875743,72.44731275290978,5.091818848856823,681273.1290078798,2,2,1,0,7,1,1,1,0,0.0,0,1,0,0,0,0,0,1,9999999.0,6.0,0.0,3,0,0,0,0
2,1,97.3053877821984,90.06178213587256,0.0,246445.46020802832,1,3,0,0,17,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.0,50.0,0,0,0,1,3
4,2,88.40882228043641,82.90006482834133,5.9821704664365605,678539.6933122183,2,2,1,0,18,1,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,8.0,60.0,0,0,18,0,0
4,2,60.92809741925244,70.97780348717725,5.706865682476161,719865.5575358147,1,4,0,0,10,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,0.0,0.0,4,0,10,1,2
4,4,96.3956501691203,68.45157106550471,8.858508156619154,70061.94692919767,1,3,0,0,12,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,75.0,4,0,12,0,0
2,3,56.844234358466025,79.60449844261845,0.0,146934.86327075784,1,2,1,0,19,0,1,1,0,0.0,1,0,0,0,0,0,0,2,450000.0,0.0,80.0,2,0,19,0,0
4,1,90.03621778063244,57.09621738697567,5.517550965870118,744412.9965143146,1,2,1,0,13,1,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,50.0,0,0,0,0,0
4,1,61.55238224412509,66.8358681111136,6.239852721003828,1204422.2866280596,2,3,0,0,3,0,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,6.0,80.0,0,0,0,0,0
4,4,58.09152387616859,69.43724193813897,7.420935090093927,246033.84418942168,2,3,0,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,60.0,0,2,22,0,0
4,1,91.4359773874618,62.692499996783596,7.669444469294703,100463.57113799546,1,1,0,0,14,0,0,1,0,0.0,1,1,0,0,0,0,1,3,150000.0,0.0,60.0,3,0,0,0,0
5,4,53.576401354918076,53.28098908483974,5.163522996256488,171778.85624655263,1,1,0,0,14,1,0,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,0.0,70.0,3,0,0,0,0
5,2,97.72828253734787,82.683384175708,7.61681130032578,1185407.873704083,1,1,0,0,13,0,0,1,0,0.0,0,0,0,0,0,0,1,3,450000.0,6.0,70.0,2,2,0,0,0
3,1,65.05558369664493,57.675975647867645,0.0,170876.28192320594,2,2,1,0,16,1,1,1,0,0.0,0,0,1,0,0,0,0,2,600000.0,8.5,50.0,0,0,16,1,3
4,3,88.12322477866658,45.76353266168798,8.741670779035354,743506.4863997066,3,2,1,0,5,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.5,60.0,0,0,0,0,0
4,3,81.13268024178296,45.25726463199639,7.072658955454216,684889.3191190694,1,2,0,0,7,1,0,1,0,0.0,1,0,0,0,0,0,0,1,450000.0,8.0,0.0,0,0,7,0,0
2,3,73.97921805455499,53.94149827310283,0.0,432437.15596840123,1,1,0,0,13,1,0,1,0,0.0,0,0,0,0,0,0,1,2,450000.0,0.0,0.0,2,2,13,0,0
4,1,81.39683955948594,49.20015573686463,9.709572607568537,102126.16258399645,2,1,0,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,6.0,0.0,0,0,0,1,3
5,2,84.96155931488073,77.99951466594254,7.595971759313096,142004.96270735317,2,2,1,0,5,1,1,1,0,0.0,0,1,0,0,0,0,0,2,250000.0,7.0,50.0,0,0,5,1,3
4,3,72.6905112633874,54.875927116153264,8.629327757034874,185660.69791190693,2,1,0,0,13,1,0,1,0,0.0,0,0,1,0,1,0,0,2,600000.0,7.0,0.0,2,0,13,0,0
4,3,76.82614771720054,87.6538183532238,8.571067575791691,223430.42432998735,2,5,0,1,15,0,1,1,0,0.0,0,0,1,0,0,0,0,2,250000.0,7.0,60.0,2,0,15,0,0
4,3,87.96737843395377,66.84398789253193,7.631355434407467,249039.7462973326,2,2,1,0,3,1,1,0,0,0.0,0,0,1,0,0,0,1,1,150000.0,7.0,70.0,0,0,0,0,0
4,3,58.065932550596806,91.27905760369553,7.906394138614161,422757.9448057275,2,2,1,0,23,1,0,1,0,0.0,1,0,0,0,0,1,1,1,450000.0,0.0,50.0,0,0,0,1,2
4,3,84.04538788615973,92.7049917254299,9.338379269491814,205869.17813062924,1,2,1,0,15,1,0,0,0,0.0,0,0,0,0,0,0,0,1,800000.0,7.5,0.0,6,0,0,0,0
4,4,59.4068892967802,88.32645112035615,8.41775223840532,673613.3196078971,1,1,0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,1,800000.0,8.0,50.0,4,0,0,0,0
5,4,81.39376698326006,53.34942052448986,6.5580555088162305,2040622.6095662212,2,1,0,0,21,0,0,1,0,0.0,1,0,0,1,0,0,0,2,250000.0,7.5,0.0,2,0,21,0,0
4,4,60.80545548837573,70.41320199783902,9.142224528120426,375618.6926343128,2,3,0,0,22,1,1,0,0,0.0,0,0,0,0,0,0,0,2,150000.0,7.0,60.0,0,2,22,0,0
3,1,90.25231100362977,93.04361255120446,0.0,1198654.7232219353,1,3,0,0,18,0,1,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,6.0,50.0,3,0,0,0,0
2,1,90.03965623370794,78.80298834471593,0.0,378238.6819116869,1,1,0,0,16,0,0,0,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.5,70.0,4,0,16,0,0
5,3,91.18855573499465,85.76703488229708,6.556035106134306,742086.7503528827,2,2,1,0,7,1,1,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,7.0,50.0,0,0,7,0,0
4,2,58.20109877286386,67.67170818481235,9.643424684391817,81627.5445012104,2,1,0,0,17,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,7.5,60.0,3,0,0,0,0
4,2,77.76438849888426,79.61464662734674,6.346086386938302,407446.6911595841,2,1,0,0,21,0,0,1,0,0.0,1,0,0,0,0,0,1,2,800000.0,7.5,60.0,3,0,21,0,0
4,4,78.24928968397928,90.44341683923912,7.234697238915752,1176870.343976572,2,1,0,0,21,0,0,1,0,0.0,0,1,0,0,0,0,1,3,450000.0,6.0,0.0,0,0,0,0,0
4,3,67.58745681508867,56.665037025192184,8.046265183998031,709973.370724746,1,1,0,0,16,1,0,1,0,0.0,0,1,0,0,0,0,1,1,9999999.0,6.0,0.0,1,2,0,0,0
4,4,55.93364989092707,56.800196441308245,8.078897295269895,1239505.232629342,2,1,0,0,21,0,0,0,0,0.0,0,0,0,0,0,0,1,3,450000.0,7.5,0.0,0,0,0,0,0
4,1,91.64624039975878,81.8352344460734,5.399706511390132,210883.76003011063,2,1,0,0,19,1,0,1,0,0.0,0,1,0,0,0,0,0,2,450000.0,7.0,80.0,0,0,19,0,0
4,3,69.57799665441507,92.21407293888636,7.178716664504206,224030.79471291133,1,4,0,0,11,0,1,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,8.0,0.0,3,0,11,0,0
2,3,62.124290244288325,47.1239273489341,0.0,226107.62366994086,1,1,0,0,12,1,0,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,7.0,60.0,3,0,0,0,0
4,4,53.590907291162274,73.67249292445726,6.718363240521969,203340.02500357546,2,2,1,0,7,1,0,1,0,0.0,0,0,1,0,0,0,0,1,150000.0,0.0,60.0,3,0,0,0,0
2,2,67.74975266262189,58.09333544593147,0.0,425801.72408257803,2,3,0,0,5,0,1,1,0,0.0,0,0,0,0,0,0,1,3,450000.0,7.5,60.0,2,0,0,0,0
4,3,51.17344927680914,68.12297301839158,9.372332791596875,208166.87575313315,1,2,1,0,14,1,1,1,0,0.0,0,1,0,0,0,0,0,2,600000.0,0.0,50.0,1,2,14,0,0
5,2,85.59452118008463,49.24960330573599,5.369336778574524,738998.1259606815,1,3,0,0,9,1,0,1,0,0.0,0,1,0,0,0,0,0,2,600000.0,8.5,60.0,0,0,9,0,0
5,2,73.1556857041956,71.52740800981603,7.32273790987462,220123.29540313286,1,4,0,0,2,1,1,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,7.0,50.0,2,0,0,0,0
2,3,60.63667716829043,73.73391815273452,0.0,391827.66982621234,2,2,1,0,4,0,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,8.0,0.0,0,0,0,0,0
2,4,67.187083789243,49.830064022429085,0.0,373937.54234480346,2,3,0,0,4,1,1,1,0,0.0,0,1,1,0,0,1,1,3,9999999.0,0.0,70.0,0,2,4,0,0
5,3,68.98804275600828,48.3731970593314,8.442669468746434,148346.1903405374,2,2,0,0,4,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,8.0,50.0,0,0,4,0,0
2,3,86.33527846004014,56.8675260005402,0.0,238902.2633067982,2,2,1,0,20,0,1,1,0,0.0,0,0,0,0,0,0,1,2,150000.0,7.0,70.0,0,0,20,0,0
4,2,89.01300888782833,53.19630613160149,5.741850352998645,399109.9815860156,1,3,0,0,15,1,1,1,1,41.46528919678713,0,1,0,1,0,0,1,1,150000.0,0.0,50.0,1,0,0,0,0
5,2,77.76427088998395,73.82690808578943,8.843272792958846,233153.30961582463,1,1,0,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,0.0,50.0,0,0,4,1,3
3,1,56.165497158272515,58.48084067349741,0.0,414154.7961068587,2,1,0,0,16,1,0,1,1,79.0732261057675,0,0,0,0,0,0,1,3,150000.0,7.0,50.0,6,0,0,0,0
4,4,77.06885533474768,84.98035262751125,7.394371131339312,376198.4089356068,1,2,1,0,22,1,1,0,0,0.0,0,0,0,0,0,0,0,1,800000.0,8.5,60.0,0,0,0,0,0
4,1,75.72939787834969,79.76904785557046,8.150863754395274,700922.4047267151,2,2,1,0,16,1,1,1,0,0.0,0,1,0,0,0,0,0,3,9999999.0,0.0,60.0,0,0,0,1,3
4,3,86.1973898915045,66.53934040340798,5.5640670016274125,242986.93083983174,1,1,0,0,17,1,0,1,0,0.0,0,0,0,0,0,0,1,2,800000.0,7.0,0.0,0,0,17,0,0
5,3,88.06216730124868,97.92526600128448,5.241998858175178,96644.04339228001,2,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0,0,0,1,250000.0,8.0,0.0,1,2,0,0,0
4,3,50.162960705138815,69.06651062644423,7.4796673027842795,72477.99097432916,2,2,0,0,7,0,1,1,0,0.0,0,1,0,0,0,0,1,2,150000.0,6.0,50.0,0,0,7,1,3
5,1,70.17152627791205,76.778800471159,7.723506912359273,741370.0999787522,1,2,1,0,20,1,1,0,0,0.0,0,0,0,0,0,1,0,1,600000.0,0.0,60.0,2,0,0,0,0
2,2,79.12746748403927,74.71899303538532,0.0,383006.7461834922,1,2,0,0,10,1,1,1,0,0.0,0,1,0,0,0,0,0,3,600000.0,0.0,60.0,4,0,0,0,0
4,3,61.08526421139641,49.077763660742406,8.295095660027227,390779.57163854607,1,2,1,0,2,1,1,0,0,0.0,0,1,0,0,0,0,0,1,450000.0,0.0,70.0,3,0,2,0,0
3,1,91.18131635428225,91.11536982543768,0.0,177047.58475759428,2,4,0,0,22,1,1,1,0,0.0,0,0,1,0,1,0,0,2,250000.0,7.5,70.0,1,2,22,0,0
5,4,80.3505579239405,71.63492185456457,6.1799466025833585,83276.38253416738,2,2,1,0,12,1,1,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,8.0,75.0,6,0,0,0,0
4,3,60.71958718477472,53.17703891714787,8.758989656565209,213996.71510244606,1,2,1,0,2,1,1,1,0,0.0,0,0,0,0,0,1,0,1,150000.0,7.0,75.0,2,2,0,0,0
4,1,91.94425866133324,75.56108744954071,5.89683678726213,433104.0799580507,2,4,0,0,11,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,0.0,2,2,0,0,0
4,4,61.540149693224045,96.51178142785118,7.210172399595889,114137.08978346697,2,5,0,1,17,0,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,0.0,3,0,0,0,0
5,1,61.457542632088895,90.6779063647645,9.281937944743799,1989290.9300483437,1,2,0,0,14,0,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,7.5,50.0,0,0,0,0,0
4,1,84.38095939871039,89.71234601318554,5.407346408978466,141308.84993934387,1,2,1,0,10,1,1,1,0,0.0,0,1,0,0,0,0,0,1,800000.0,7.5,0.0,0,0,0,0,0
4,4,59.20587534765673,50.05448404178296,5.713174909727184,148867.1683045795,1,3,0,0,22,1,1,0,1,78.07371982206195,0,0,0,0,0,0,0,3,250000.0,0.0,0.0,3,0,0,1,3
4,2,75.41959179537369,65.53804059532123,8.247287710650541,425479.77811705624,2,4,0,0,6,1,1,0,0,0.0,0,1,0,0,1,0,0,1,800000.0,0.0,70.0,3,0,0,0,0
